repL,impL
1396.982481296614,37.92771905082629
1407.6229503732577,49.22843666113407
1397.2668526073614,18.518662669108572
1406.273357762121,24.85276896214116
1390.524925153786,19.966411793886675
1408.402478898934,79.17759026451304
1354.4985827452133,6.644988552505574e-8
1388.2826839926618,18.152487090850506
1411.7424077590906,55.817525187939864
1399.2792025417177,53.656927223914735
1365.7420771480326,3.5123582681803166e-8
1394.2149451903633,35.93039302578301
1413.3094661992245,78.93526302661888
1389.7705840581248,31.740028500084062
1419.4616026863023,50.485289812671674
1345.4051726329328,8.630070373084886e-8
1409.5243784686909,33.90985053456799
1413.2479719966936,59.41908814514575
1412.3095651094677,77.73693870919233
1394.563076518363,36.50160251629525
1398.5862990692465,42.22637281638464
1404.5613534509823,72.08022295305109
1395.608485685154,44.113813397284886
1399.07700608551,36.213350256675305
1385.7656919214214,1.4162763591839787e-6
1413.760645146179,69.61335221348418
1408.995978192391,49.432564408385886
1397.0861064901019,6.097803919805366e-13
1371.3359810619475,3.794113717734554e-8
1399.2915820461465,52.144673828808756
1400.9151858441494,63.505386450737234
1392.1052907231106,27.48940245084301
1387.2610892639027,19.373247039601942
1397.5844969596694,2.7822699287979334e-8
1386.7004481770448,10.037101883293927
1406.9614696104488,32.531335190619345
1399.2970673532461,26.438064939810104
1402.4998692620586,26.188874841183964
1400.697497898665,31.438790345558274
1391.4448885323545,29.595416272245476
1406.441600521345,33.143501273284286
1396.9882846618245,1.6672102487767316e-9
1377.6949177718968,2.490137886268875e-10
1394.3912293049264,36.62041965199483
1417.7301708358648,55.503160684668025
1403.5036488042904,38.17815780998773
1401.6727678644081,42.855393511120184
1411.814957661445,23.811231724867106
1387.18985042372,17.362848255018836
1404.2787135176832,40.01776911869847
1416.8343242811757,72.48958125715038
1399.848202920523,19.59535536874665
1391.856580227827,8.734312398950753e-7
1387.8212223430733,28.6281874679689
1353.4634719055878,1.6595769492151746e-8
1400.1718833173447,51.206352391449656
1393.8149049022788,43.83714906484437
1411.1718165449647,55.04959028177097
1384.1750026339319,4.757911105019119
1388.6720568986684,3.2880232875244366
1401.9573975698283,74.94601636131063
1392.3390999777878,42.70672141756825
1416.7707049932492,50.64800671606741
1417.2554473912649,75.16208269893967
1402.681408172567,38.82749506100793
1401.985696831009,54.09130248434295
1368.129789583725,1.204854142142415e-11
1409.7029018229796,38.49079536424027
1382.8886972029406,17.068053578491117
1386.2348917572763,26.984954565296935
1372.7320126107932,1.2044714352808794e-7
1386.0951692609867,14.746118696918545
1392.2935765630134,23.57442910611465
1393.0426838456763,49.3088811067456
1389.421953701147,15.195514963406126
1403.8073267244624,42.282757790430225
1397.5671835667988,2.3688107465671223e-11
1402.9657264439031,32.877688013898926
1383.0510113905582,1.2823910498695325e-5
1402.3950454411754,49.57389525417797
1405.429846044786,45.702434254681854
1398.33554410596,32.68678484972905
1418.537901518605,39.47313456643015
1386.3451924884373,14.372551381560099
1355.5708343573297,2.8026245180271274e-12
1407.147120760471,70.23241992432
1404.1237846091403,47.20822432378327
1392.461987748713,51.058796420717144
1368.4838494665837,3.735543759894686e-7
1403.1011889540946,31.22239106376614
1402.715891078351,39.97444319645762
1393.9915158564907,9.288311944257626e-12
1363.2869192280875,2.5253970240685358e-11
1407.0137396082976,15.286862774498603
1408.7702053440653,58.38937230971465
1362.4821820182322,5.998556641424041e-9
1389.2047101313042,15.804986270509557
1398.1207226245037,51.25547701722428
1391.4197117769081,47.72360939882475
1411.2957884316534,49.45340617994175
1390.0405684728146,35.84219013754411
1413.933887788051,59.11896439999257
1391.0993169594524,20.213811995907054
1360.9458319992389,1.7901545757629915e-7
1404.5471966220714,52.71556405471232
1388.612693520462,39.15913371457935
1358.4876826330499,8.773506774599829e-11
1416.210853622128,67.40800876860929
1417.5896051785348,62.711495788147666
1385.9135494294778,6.768561282231656
1407.9574897401774,45.36206476081195
1398.8318659568424,23.89812848007495
1405.3715823975579,33.92000866039572
1404.3979921990497,43.97893340458917
1389.0324173747385,15.383873703355421
1362.1443494496361,5.2719350730626516e-9
1390.089973526709,18.1263511827793
1393.5346248076064,11.704379250252357
1400.255823488366,53.20355615160409
1419.2085140650179,47.33362438823652
1397.3600921261445,39.11272139614438
1402.7183706384099,48.67623285372586
1401.9578481312647,53.60190614718549
1390.896289018128,21.408426121392026
1409.777125033175,59.58953841727042
1368.5690283705178,2.397003469518412e-8
1399.2683034276795,33.484573561692415
1400.717553028441,37.6359428000943
1389.1267294989739,25.055144832542336
1403.0744823019804,79.71319569698304
1409.6794878561645,20.90387293604177
1397.5423347703888,26.033365499204077
1389.0569316285823,13.058293712916706
1401.7929319832435,67.00062479428888
1383.0599124126659,1.4036244580970977e-5
1396.138061169882,40.75085226349432
1399.3259135061503,57.50478805388604
1386.9037975914875,20.601038265079023
1417.7573734199716,65.33993173543413
1374.7729528574266,1.2929766024932787e-6
1395.5353440572496,18.380431541969187
1407.1129884958061,34.68206734884492
1374.868271443276,3.3045399519190943e-7
1392.4803760580562,17.559289915923998
1397.152289130662,3.359111630591902e-8
1397.555426257618,7.929318937506449e-8
1418.8643999392798,43.36709204625751
1398.2409551876276,81.86426654954379
1419.0653784887509,55.89952386456062
1397.8098050290164,30.093697710865893
1389.1346150838642,18.934040244378917
1395.8808442393693,11.81077781832865
1417.7214300494,59.73764222743732
1409.491787960375,60.64545445694943
1401.7205619932354,53.55589892034584
1405.712545798312,65.20658394723202
1396.6256518861471,69.54061626969524
1389.9438447195303,43.10297087266719
1387.2590669665865,21.50687174474046
1373.356491685646,2.6849951060246846e-9
1416.625793149878,61.57131963083753
1397.9330573370119,51.70286121478467
1411.444736468247,45.44153708516719
1413.2794682811727,59.627234868320286
1383.0712124790412,5.08277699342264
1392.45931444746,39.37752018712363
1399.7107396451042,62.98832795965703
1385.9924605641306,14.840071427577959
1391.6375928030131,18.131470432194952
1392.336409175046,15.3293378070585
1409.2085447913425,50.26972854657252
1400.1174809643614,41.4732729907763
1391.242353885237,10.362141253098553
1400.5976495995913,42.15061365807012
1389.7239760496757,12.940000894572032
1391.7970182815586,16.72019457791238
1406.4134927084688,34.49714650529981
1420.1351032808032,58.51901036112043
1367.6768096893327,3.6232154046790746e-7
1357.9872617911253,5.254592623374962e-10
1392.8716993915302,70.88697709249024
1397.5455177684917,5.243183280422134e-9
1387.5305698761051,17.06714523700446
1405.1871004215857,52.19539699286343
1363.3228791400604,8.538578807979619e-9
1395.7339947346732,25.25682439832561
1380.2745373269502,14.932449386180068
1398.158562395099,40.084079201704014
1415.720271441241,29.477784720174206
1387.1785081267287,17.850109569396928
1400.6717179823097,32.94336494250636
1410.1625413546344,35.46283039757851
1398.9040994605452,22.85326065230005
1382.9817831376997,1.0903051211798732e-6
1402.619725521312,66.78389557610376
1409.7593139260562,80.94282960991957
1397.420073445553,8.496864061125094e-8
1383.301647037495,1.0290146912570255e-5
1367.3959063599739,1.3771179682925752e-8
1398.8927700823592,67.83075551582787
1415.9039998793996,78.97037563713614
1386.3462145798899,9.762460496333317
1406.5627923451043,52.482097157467386
1405.8321579326937,41.836365273865304
1364.5537571621535,8.570916570291298e-7
1366.5367263824573,8.270787496718335e-10
1395.3334271330305,20.047030724130583
1395.9188416571642,52.52367824996741
1397.3139541537494,3.364544778783232e-10
1396.2673973941473,27.73208492298708
1390.386933291102,13.31197400226493
1412.681436450832,57.66586886964463
1380.5211333180457,7.665934891704116
1360.1455565705774,3.2405034730400087e-6
1377.6860213432963,1.497286109930062e-10
1394.8681523034402,45.836345471379666
1413.5254537493136,66.95437614153514
1413.5441671438648,53.54304352505821
1364.0104484042413,7.643342067142726e-7
1411.848227010298,62.55072172759674
1417.2110707567183,52.15170092711235
1366.4139417529502,2.297542459108728e-7
1394.5853822832473,33.257749916231916
1395.3856284130404,19.18040920022415
1386.2965959067592,7.743667264687293
1411.237495265895,53.60579148674258
1402.6795512511985,43.84886507572332
1410.713970502748,36.30375032368091
1415.0071338789464,79.77431650994018
1401.6313910817157,48.386462623858854
1399.1292220407497,69.88841099762385
1401.772952257559,35.35886911870781
1391.8378076764266,18.698394038711097
1391.8204096381792,32.797582148902976
1362.789128400323,4.968225040073975e-7
1403.0777407714527,44.84711173298594
1404.6013713796933,47.031688282128385
1403.2618554458609,58.657353759055816
1414.5996503812062,56.94577953904427
1401.2926425809092,39.048453312505416
1403.3450512440759,38.96142512509239
1406.3093169471633,79.72995692262711
1405.658803509323,43.33788414543847
1391.2092582514408,33.200773775571555
1395.9730703701537,6.10024563423516e-9
1410.5937013720668,57.0202311271384
1391.2968661699065,14.733179571103992
1360.2838784411467,1.2759251175973457e-6
1407.1168821559593,62.38696453120444
1392.0379994424886,20.2086560919999
1368.1747003638106,1.47289165678419e-9
1406.0995558718232,44.45039078222617
1398.202622517456,28.570145174943974
1407.0321004142263,79.1399694028261
1368.6810147618448,1.2356184810405086e-10
1386.3281417544495,24.411957065555704
1387.0261412302168,23.1256477182067
1397.1404903232321,53.972827050094374
1416.234002002463,79.25091767336946
1402.053908300143,49.16953258065277
1409.495007763241,61.5118182370017
1393.657271220341,33.53835402210053
1419.4960448720674,68.13964557781534
1389.385515265233,17.761704333152768
1385.1451710123076,11.358914320528061
1371.0188769981376,2.916853473098019e-11
1411.8122554285244,52.823643184361735
1399.49991947287,63.019123152402734
1395.7020391860253,15.544436980909072
1387.884855649602,5.196383595878866e-9
1391.0617423780445,15.86989958015123
1373.711383931993,4.97421172856961e-6
1388.5621582213307,22.303869745606256
1375.508069229297,1.2967342759957149e-8
1401.7880120009017,77.51028110889395
1414.751831273164,62.12486828781633
1392.315176585098,3.428875266809099e-10
1403.0414798513686,33.985309118260254
1397.9360315681124,39.52028751898282
1409.8264753789272,56.93659519935344
1372.3435095472473,1.569012037497177e-7
1390.178418396838,12.755876389885985
1391.0967561674215,17.799204704465936
1386.4862046306814,14.556862967578118
1417.3132381632388,80.72604927021067
1376.6973763123935,5.663105181335799e-8
1393.8604886030346,3.9719508395513747e-7
1389.6542118398797,12.18030353457702
1383.7984392258138,19.88017152178941
1384.606194783606,16.472627322159923
1395.76038250622,59.39542056344588
1411.0339563348314,61.21477609250031
1398.4384479355886,30.850417819620052
1388.4963615165834,9.36845387647325
1414.6363493497963,76.30358187011771
1398.0519866604454,27.95172485457732
1409.0539052273973,35.260853608605885
1384.0755427181539,11.876245950077397
1415.8874050326758,62.121928383743764
1348.8853532375435,9.920966624263339e-7
1413.869864900196,49.515046007934565
1400.1830327607515,50.48932245622077
1385.3017750684332,3.6134894277547014
1396.949102807691,16.24384823563666
1380.5400972783482,2.6672752260884815e-8
1359.4059226047082,2.203408229866353e-11
1399.894810725591,38.488918747538285
1386.7757901092539,8.473659136713227
1388.057852178911,19.037036517906344
1375.9888823082485,1.9864207857853838e-7
1401.6446004818404,42.78129112523151
1411.3783951750845,81.64853202881535
1394.118807975401,25.499219342536648
1368.617982216154,4.943884369652905e-9
1390.722648839405,23.05394331055343
1364.2444440508475,5.771764088141618e-6
1401.3110617897894,52.709631756690726
1397.591255821744,9.3523413507088e-9
1407.855083916459,51.47999843163201
1401.1748370956573,31.565958947089403
1403.5964098907364,78.11615324808922
1409.5408873317915,34.333521581693496
1397.4330402674595,1.7602019765795146e-9
1402.2169892455977,39.453963898565945
1364.6172088798844,3.860307160839793e-6
1413.6139280562172,53.509875144720304
1411.4927941866586,55.0632135032446
1422.1204999636523,58.529231668638765
1392.6969033085286,27.54785162629253
1383.648111688041,6.471728622771573e-6
1378.9462939301418,7.255035216655829e-8
1390.1324115251257,17.853645814107683
1383.314085400639,10.203156444292324
1404.8308286967267,68.95778353234552
1382.5027157215454,17.142194465829593
1389.1600455448634,18.778628163762153
1415.6555618781335,59.69497549272742
1393.1711566266358,20.079498267798122
1398.492645456495,24.5132695391566
1379.9897044346342,6.548062973462203e-6
1367.3506503254341,1.3486677106317683e-9
1408.4557734188243,69.0461053819311
1361.7928840498048,1.1716322778569763e-11
1396.6476467710193,4.6087269819293205e-10
1389.4650938075881,28.435307464749172
1407.7580451888077,47.44514651303752
1407.262036392155,25.60888750203486
1382.029606977251,1.6658600742736063e-6
1396.4516345496886,34.28838429733474
1367.5631555721266,3.2469005028326094e-6
1382.5442970292247,7.525762635714976e-7
1362.6808855569327,7.835282137078764e-9
1354.9826171187933,1.3698240189721766e-8
1407.8953470713693,50.29265279518249
1367.3046526106884,4.283352630445568e-7
1402.1786839194494,55.67098750487388
1401.9393962141432,37.00845120167462
1394.418124478877,42.31282336955465
1405.1007277513215,78.90088596472314
1392.7385143368087,26.072545175112786
1406.118011154079,43.81820490010031
1355.3450263976183,4.622676543040039e-11
1349.2508747010916,1.4192281741010407e-6
1399.494552524024,30.64678600787901
1395.9093343983272,30.591880547998294
1394.0399775969586,28.951445010500002
1407.4152638441167,40.11937158400723
1368.4791358812747,6.786623879622387e-7
1403.3410255318338,41.11937834595082
1388.612157150335,16.604116079961845
1393.497005913314,15.09892280250777
1390.247259249579,13.335596751894965
1413.7165355319266,69.6067783034693
1367.5933480211058,3.1139533691925195e-7
1406.67673118794,47.170828278460824
1407.5638872473576,18.1234497629419
1386.9377028826905,19.36524589714447
1403.10450663319,19.90327546700327
1407.1533427221314,56.37792952554538
1411.5897879416004,70.28375286215781
1391.8621541991197,15.909725191667023
1368.569475849815,1.3084442833030674e-8
1395.5319535884114,26.928431728125574
1386.8906459160398,16.14140130676109
1390.5194285933308,30.930340256436693
1408.0686468451893,30.63053398247189
1365.0645130930932,8.282694245347923e-7
1408.3977925502797,54.62188201106084
1391.816671425179,60.98467483781685
1396.0881677664572,58.199964325639016
1347.4843016900063,6.53751007018491e-8
1400.7424099925136,45.9101483072574
1411.9410552763509,70.01392069273172
1406.7119620723442,31.9285404829528
1403.2830173643165,62.203794362549374
1388.781748097114,26.679535580579653
1382.677575920566,18.922765531561062
1395.286648657199,23.472366157458627
1377.0653881873593,5.590268328118167e-7
1394.865708014109,67.33532207946439
1401.120226423358,63.169172078457215
1397.3066807148396,68.29159725865178
1417.6404806658622,81.42313188748447
