repH,impH
1444.6612386221548,43.00967515174773
1456.9837105395343,29.73746069751901
1441.6523226157556,42.15470460918554
1470.3498198952263,9.00127449752723
1474.3621759046032,7.998772437811705
1472.675094613852,14.40658967598716
1454.2271566650873,35.41867189082377
1469.5196551010004,15.897622635987123
1457.6135123532647,28.57002289200021
1424.1597030220491,16.367930989575235
1472.7997296282686,8.231914198915591
1439.511642148922,17.808592226377552
1472.285408948919,15.321193927187187
1451.0154248151969,33.4562310736527
1466.7809614463306,18.345339946507604
1438.7521788830022,34.416747405570796
1461.4265702731052,26.21992298995952
1407.0137396082914,15.286862774520857
1465.3041862340951,13.078514411892046
1469.4075259768263,10.475603832012698
1479.1489373163465,5.225905478656778
1446.1669214320575,19.064840396551975
1449.4735501782661,16.420069385755085
1472.0625805191416,13.047720213084729
1457.579303883438,16.92582855044889
1435.4974271353378,22.640763491090002
1460.530674873055,26.098072632907346
1466.1382009185936,15.543543311602038
1454.2658923644112,19.094849993375856
1450.3284050515983,17.63478217661718
1466.858574966969,13.96795034985406
1449.5611135823092,18.66886868932412
1472.8014263189305,7.165030307716459
1477.849015819236,7.958277398330638
1474.323700425081,10.800281811997975
1471.9120215777737,26.116395829481686
1419.7196901829811,32.81860544495239
1466.6560407801842,16.994843320579932
1476.4966063955262,11.507143620582617
1461.293470445931,26.21946199198992
1475.0862818684902,13.119228206810304
1432.8528469125176,48.27954922777184
1424.4683315558316,20.184716103787945
1420.6884227797354,28.342443076144978
1464.758898921111,16.2787094966824
1446.587477929077,22.189962061154098
1452.8185347470069,18.08366442483634
1463.6526107859352,22.786154553196955
1444.3463198612496,20.580133253482398
1476.7844275552052,11.432496106512334
1472.6310215818305,14.82771605477807
1475.6948126637653,7.942252275391115
1472.7391587621858,8.273847713978189
1441.5091097301033,13.34566431363953
1409.6794878598787,20.90387292899001
1475.2062696820574,17.6946777094278
1475.2041223593685,16.45128087329309
1433.4195991037925,16.506529755553476
1444.5272490030477,33.00989067670155
1441.2860496441813,23.618516325882297
1459.7648180614717,12.92190966245273
1457.545550106535,21.811345579287693
1441.3392554672166,20.937492180893763
1465.8026744925037,29.88304091515892
1446.1850317745302,40.65782179183995
1414.7871667908532,31.607266480146695
1473.679800819765,21.832009660062404
1445.119073097284,36.932861057842224
1432.293997417365,44.5869666084498
1446.0028026152204,29.274365895763935
1443.6135383687547,33.58309080684757
1449.157800970675,10.818161858504208
1467.8525945950062,16.954707700980652
1478.6283942781367,6.6161137930151845
1465.9221001914734,20.50248164121735
1438.2255857593188,53.8049823867264
1462.8648136516467,17.54479615585545
1464.6865510537066,12.929132978876112
1462.0100417445638,14.009700382686548
1449.0037148327995,16.473910026797345
1434.7843567979262,14.466911594805026
1453.6255934493786,15.841501400851673
1441.1523804022013,27.61265485014119
1479.3314282336116,16.497700557579407
1468.392227739445,12.492337151270394
1460.2718416338012,13.917969425037327
1468.4418501636737,19.392620476551862
1472.6038331499965,6.876751808965784
1448.4790305991637,27.876289408044517
1454.2392591368794,18.504023182042044
1419.575121373797,16.08883533928385
1473.0175409044332,10.392505843347976
1470.0192221470484,22.171676739845044
1443.8525206603763,39.55737644989111
1475.8315639988593,4.203813437539575
1473.1355555969908,8.250312808713758
1424.3445356063564,44.51223164816078
1453.4975111261779,22.524836627708947
1469.5504944821364,24.408600824990703
1456.2301891961656,32.96673303508488
1441.0548183726537,34.686119095570305
1449.9439822446623,23.45933356141021
1475.6107421985425,4.253768112688384
1466.8096072665983,18.54763759282856
1436.1529889212447,13.13703120804123
1460.486082575314,15.887931947211582
1476.5393815128696,4.360288624318531
1464.9133872500001,14.34611863057296
1460.1232033986678,29.786756289425703
1463.320716484359,26.099122333972765
1449.675228412919,20.279335614289682
1472.1186666545582,8.937773925118016
1441.537278075665,47.28087979835724
1473.4053576793535,9.739293226404259
1468.0087567606531,21.232043105267863
1468.8568475982079,27.507207595619438
1428.265497271017,40.53749994565085
1478.8274262916475,4.856492258804252
1449.6492486369627,14.942763657416071
1444.0403222567786,14.235985362028579
1444.529106699464,29.497907149537227
1422.3105222317615,54.89077531372091
1473.7471818739398,19.498308360041925
1453.3979422294112,12.603587551683093
1469.2233019201847,5.157965502009647
1478.0148181242569,5.990124622715722
1455.8167856241741,19.54207506445656
1474.7702208111536,11.345452354806728
1460.9822897766653,20.1245027870825
1478.4665130592143,10.347252044353958
1476.7011881757462,20.417120106984612
1450.8312578754674,16.4856512956423
1448.5689674771352,35.523023137879335
1478.0915505071343,8.323088354897287
1480.80890976181,11.179826720080994
1445.370080350935,22.222203902175664
1459.5726861284984,17.681360441728764
1459.9642074141111,16.66320251250221
1447.9353948887776,39.59859162573531
1460.6905919955957,14.265218295446944
1462.1707643514242,13.645561880713023
1465.3095228177772,17.50409225234746
1469.6389188061078,18.06702797032684
1441.6610649996344,20.375561910340746
1433.8551367597618,27.025607106651556
1458.7983796232904,23.547830627036745
1472.241085490776,9.984017348013905
1466.5322070478162,30.816454035827974
1477.021771725445,10.43475909425882
1470.6352835959033,11.867060529177682
1473.4475976240349,8.414331292606748
1452.651035215569,34.04775659424943
1434.2058840152974,16.03865551933618
1438.156985601605,23.020066368123896
1440.1435619622787,14.684449764374794
1478.5046954692248,6.544208173483169
1450.8799340140565,33.058434901783414
1461.889363537146,17.29946379875518
1463.7393405671157,17.037546999880533
1474.7065139193783,5.430358662720503
1467.6007816939236,14.552562120897996
1446.7786976598888,18.266519976249505
1451.25859080987,22.082511506021568
1474.409179951,9.55301375161788
1462.5535946311954,22.328315194226153
1458.8232699578996,10.21976939704818
1457.5134654110811,23.378072973556772
1464.714730631602,14.612900210138934
1450.217991750238,28.248934530970253
1469.798802232008,10.575595202569332
1475.9846327749008,19.470241765316217
1462.062543710894,21.02034534469499
1436.1626058695813,19.37951774434117
1479.766081940514,5.706589574816996
1476.2504470968197,18.885573652559255
1460.1490375316291,21.749929672801148
1479.1553807659288,9.03973765039448
1453.5324679945381,12.234193316427056
1460.0167445641227,28.583179623768704
1463.0506105823185,15.715891767241741
1468.1295328528618,12.784786666636046
1446.1407811333681,17.67350026300621
1464.0996060020796,9.854404426672433
1467.4520718352908,12.054579415919887
1453.660111676996,17.71154568414312
1468.40367302253,13.379717239892349
1449.7319508915923,19.23211053872679
1472.7435773259444,15.2139827050681
1468.8074156312537,16.314803904218028
1474.661320519744,6.552072868275335
1455.8156228007665,21.694834444518403
1459.3394486531313,11.70908267825877
1429.8200872613927,46.37342440957299
1424.3809552082635,61.884065301044956
1476.651691394551,16.251536904673948
1476.3945300247494,8.0388460692285
1446.7591252480004,27.136347729404438
1480.977081020292,10.38843942103849
1446.1376717073208,12.916170471098589
1470.9647443486326,8.71264580604403
1442.5408124456872,28.484700706610955
1444.8317568344153,32.195136904227546
1473.2464231754223,7.246361629452396
1465.0037380713318,14.341495491454317
1468.8330189184974,13.06318235358315
1475.3164886269112,19.93101811616252
1469.111529116318,22.304953041146483
1470.9075261467583,14.474768816315654
1434.4938720337013,16.211200194092616
1449.067046724769,28.894485574449597
1444.6426581820047,28.984192889931027
1441.4793970278572,38.41471253224641
1445.4421172455689,23.616781168106755
1469.8950769826583,11.232978934953028
1444.1058876175634,15.85486302596417
1468.083633261274,10.62645959522738
1462.6235507730637,24.426888797808484
1455.0878558800737,34.30525934204019
1468.7622377279943,6.137845546371955
1478.05311438379,11.865736989422293
1461.3420272676938,30.829632963266974
1467.9492750569457,14.954027867377777
1465.755239773756,14.025551763462321
1468.8506122996284,12.727970492008067
1414.2701048768893,23.639842932042026
1465.0733865016457,12.430215708692215
1450.968743775383,31.836190861855865
1426.7763429149763,47.134271217986544
1480.1678148526391,5.703584022944035
1465.340511884356,17.03424862692809
1468.8590797878367,15.336688445401341
1467.2152597827048,23.264688309506237
1466.1979469611117,18.544742275134055
1475.2159585441418,5.205012089606731
1473.029786692897,8.927882367721173
1464.6029303944915,7.965652765703056
1468.8490191969188,19.60850167334177
1453.442472835591,27.94651585501755
1476.1357519854591,6.4853314650350695
1467.1936799272626,18.739785462619874
1464.1344489369342,12.7982516954616
1441.5722232376802,35.82252599329372
1474.3841599377563,5.1404986699484905
1458.087243573741,28.834503152329592
1434.0038469171825,14.193961186579983
1444.3619363993332,36.71479838238093
1454.2281261221997,29.77669608710617
1456.2597894004589,24.200097387728963
1456.6531486864299,33.58139722131791
1458.197341973194,21.210490277112527
1474.6173520076195,4.839337590201376
1448.0067608093361,24.39506008396751
1474.8662442674777,8.015755470135561
1418.613620860011,61.67228801039529
1434.1689872410514,40.19114615522885
1471.5296331960067,18.017561719743203
1467.5697525602106,14.797751919523725
1456.759644740509,12.93423377954792
1463.0482721946914,14.757132736080198
1472.3546192878584,14.281038790373866
1446.8260442290743,22.06224662519421
1470.1467158429984,22.693747708124274
1477.7736346245817,18.52606268926297
1477.187564124335,19.136246185496613
1457.4499780580607,23.78939097633548
1442.2796392483615,17.18000452608989
1468.9194384213533,15.404619809022558
1461.7159993699818,15.47862142534309
1457.6884680574822,19.978809198800167
1476.2794239307364,4.573294641218229
1426.878875614036,44.96202599201531
1441.084143251323,35.49557955336316
1471.3171301736486,12.5070110773393
1464.7622133212908,24.714658653924033
1469.2965387921222,26.811327178010345
1457.2549066179029,34.8404609855022
1466.976860859619,14.017327527035144
1471.4003222760791,10.941077763874684
1459.723604807049,23.547545364158033
1457.0263756444806,15.880547032802813
1449.5115786115464,27.9599850483821
1434.7478128672544,22.603858659401446
1452.2129661184788,12.187195483999808
1452.1185256242043,27.287148202896716
1446.296783451471,26.648702800601406
1463.4950488893683,18.667735033065906
1465.251072408006,13.858224715299167
1474.8015835633576,15.4857766279726
1476.0025654896178,7.9824053641145625
1467.8647469205512,17.431172346832405
1476.901193961884,11.750374051515877
1466.7568149705305,25.28992106581915
1471.615460802969,13.611196971732031
1477.843009521156,5.237172373087387
1455.808220168147,38.56300798567222
1471.8933739164113,23.0738034847517
1444.750705421925,18.076190450949635
1476.108816801712,8.409176641021308
1472.1744748152973,11.204398783735254
1407.5638874402018,18.123450796375852
1465.5988572278934,17.218791764976842
1421.4537077794073,48.69158618315441
1452.33845352911,19.245895099488557
1465.4811468902476,9.968122507514506
1482.7729089986044,6.92493699210189
1478.710520487896,7.015739579473806
1477.6846187577805,8.809398945210862
1475.4228457282893,6.70180496329096
1468.652453951366,11.631962174447345
1445.107447808952,39.599429980340275
1462.7715545180497,19.57931023034474
1471.489236421689,8.554138612746993
1436.6085015603308,15.024805861821976
1437.5358914260592,17.14413596607132
1465.3656407760097,15.772304124810972
1470.5454704160736,9.60137867128074
1460.5939479802666,13.051255481079998
1465.8288255655275,30.12499534996456
1438.571081271405,18.164129574078746
1469.6934848379785,11.058762390756662
1454.799903007566,19.204640556618788
1464.5736518276142,26.552426891187874
1472.1494992446596,23.988655573946524
1450.1120509962354,12.416490427591976
1460.4482575842717,11.669531129751862
1438.6530400842219,14.705296158451784
1469.282752448791,4.895938678775184
